psa,event,x,y,z,pad
multifit,5,-147.247,28.3716,537.729,907
multifit,5,-1.33514e-05,22.704,537.113,737
multifit,5,56.4447,-9.95207,537.916,5613
multifit,5,34.3576,167.362,544.24,4336
multifit,5,-171.788,2.86764,546.771,20
multifit,5,-44.1741,104.816,549.133,3247
multifit,5,206.146,141.858,549.476,4095
multifit,5,-49.0824,82.2132,549.385,2553
multifit,5,-1.33514e-05,5.70141,551.766,149
multifit,5,44.1741,-5.70141,551.999,5306
multifit,5,-73.6235,121.818,551.383,3647
multifit,5,46.6282,-1.45075,553.143,5307
multifit,5,44.1741,-2.7999,553.272,5305
multifit,5,-1.33514e-05,31.2053,552.946,1023
multifit,5,39.2659,-2.7999,557.786,5302
multifit,5,2.4541,24.0532,559.034,739
multifit,5,-78.5318,-5.70141,558.937,5205
multifit,5,-100.619,-9.95207,560.589,5485
multifit,5,-98.1647,-19.8025,561.352,5778
multifit,5,-61.3529,103.467,563.779,3233
multifit,5,-53.9906,-5.70141,571.664,5226
multifit,5,26.9953,7.05056,575.085,172
multifit,5,-61.3529,83.5624,578.775,2542
multifit,5,4.90825,22.704,581.31,742
multifit,5,-39.2659,53.8078,589.364,1805
multifit,5,83.44,-28.3038,596.92,6211
multifit,5,7.36237,24.0532,597.377,744
multifit,5,2.4541,24.0532,615.638,739
multifit,5,4.90825,22.704,626.151,742
multifit,5,-56.4447,58.0584,655.101,1790
multifit,5,7.36237,24.0532,654.857,744
multifit,5,9.81648,22.704,662.593,745
multifit,5,9.81648,19.8025,724.066,746
multifit,5,12.2706,18.4534,727.992,748
multifit,5,17.1788,18.4534,741.067,751
multifit,5,-68.7153,-121.818,750.826,8772
multifit,5,-171.788,-116.354,764.793,8529
multifit,5,-112.889,-56.7093,784.4,6865
multifit,5,14.7247,19.8025,785.9,749
multifit,5,-201.238,-150.359,789.427,9226
multifit,5,-137.431,-96.3821,791.64,8091
multifit,5,-53.9906,-133.221,792.393,8983
multifit,5,-56.4447,-128.97,793.005,8981
multifit,5,-24.5412,240.904,797.281,4981
multifit,5,-112.889,-206.899,800.124,9831
multifit,5,-29.4494,181.395,811.554,4494
multifit,5,12.2706,24.0532,814.129,747
multifit,5,-211.054,133.357,817.953,3815
multifit,5,-95.7106,86.4639,819.844,2753
multifit,5,-95.7106,94.9652,821.898,2982
multifit,5,-34.3576,167.362,824.126,4322
multifit,5,-142.339,82.3487,829.181,2496
multifit,5,-152.155,189.897,833.435,4550
multifit,5,-186.513,96.3821,836.327,2961
multifit,5,-127.614,130.387,838.743,3832
multifit,5,68.7153,53.8078,841.418,1893
multifit,5,-147.247,90.85,843.343,2736
multifit,5,46.6282,52.4586,848.201,1874
multifit,5,14.7247,22.704,864.357,750
multifit,5,17.1788,18.4534,865.875,751
multifit,5,-22.0871,120.469,867.519,3689
multifit,5,17.1788,18.4534,899.868,751
multifit,5,-14.7247,-116.218,911.812,8607
multifit,5,22.0871,15.5519,935.002,465
multifit,5,19.6329,14.2027,945.905,463
multifit,5,17.1788,15.5519,950.418,460
multifit,5,95.7106,86.4639,967.935,2908
multifit,5,98.1647,70.8104,969.841,2428
multifit,5,19.6329,14.2027,973.012,463
multifit,5,73.6235,22.704,988.649,798
multifit,5,122.706,45.3065,988.754,1672
multifit,5,49.0824,28.3038,990.008,1062
multifit,5,19.6329,19.8025,1003.4,754
multifit,5,19.6329,14.2027,1015.92,463
multifit,5,22.0871,15.5519,1024.57,465
multifit,5,19.6329,11.3012,1033.72,462
